ID,QuestTitle_lang,BulletText_lang,UniqueBitFlag,ConditionID,FiltActiveQuest,FiltClasses,FiltCompletedQuestLogic,FiltMaxFactionID,FiltMaxFactionValue,FiltMinFactionID,FiltMinFactionValue,FiltMinSkillID,FiltMinSkillValue,FiltNonActiveQuest,BreadCrumbID,StartItem,WorldStateExpressionID,QuestInfoID,ContentTuningID,CovenantID,Field_9_0_2_36206_022,Flags[0],Flags[1],Flags[2],FiltCompletedQuest[0],FiltCompletedQuest[1],FiltCompletedQuest[2],FiltRaceMasks[0],FiltRaceMasks[1]
11737,亵渎这团火焰！,,5664,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11738,亵渎这团火焰！,,5665,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11739,亵渎这团火焰！,,5666,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11740,亵渎这团火焰！,,5667,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11741,亵渎这团火焰！,,5668,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11742,亵渎这团火焰！,,5669,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11743,亵渎这团火焰！,,5670,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11744,亵渎这团火焰！,,5671,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11745,亵渎这团火焰！,,5672,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11746,亵渎这团火焰！,,5673,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11747,亵渎这团火焰！,,5674,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11748,亵渎这团火焰！,,5675,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11749,亵渎这团火焰！,,5676,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11750,亵渎这团火焰！,,5677,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11751,亵渎这团火焰！,,5678,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11752,亵渎这团火焰！,,5679,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11753,亵渎这团火焰！,,5680,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11754,亵渎这团火焰！,,5681,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11755,亵渎这团火焰！,,5682,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11756,亵渎这团火焰！,,5683,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11757,亵渎这团火焰！,,5684,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11758,亵渎这团火焰！,,5685,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11759,亵渎这团火焰！,,5686,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11760,亵渎这团火焰！,,5687,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11761,亵渎这团火焰！,,5688,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11762,亵渎这团火焰！,,5689,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11763,亵渎这团火焰！,,5690,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11764,亵渎这团火焰！,,5691,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11765,亵渎这团火焰！,,5692,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11766,亵渎这团火焰！,,5693,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11767,亵渎这团火焰！,,5694,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11768,亵渎这团火焰！,,5695,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11769,亵渎这团火焰！,,5696,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11770,亵渎这团火焰！,,5697,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11771,亵渎这团火焰！,,5698,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11772,亵渎这团火焰！,,5699,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11773,亵渎这团火焰！,,5700,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11774,亵渎这团火焰！,,5701,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11775,亵渎这团火焰！,,5702,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11776,亵渎这团火焰！,,5703,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11777,亵渎这团火焰！,,5704,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11778,亵渎这团火焰！,,5705,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11779,亵渎这团火焰！,,5706,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11780,亵渎这团火焰！,,5707,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11781,亵渎这团火焰！,,5708,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11782,亵渎这团火焰！,,5709,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11783,亵渎这团火焰！,,5710,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11784,亵渎这团火焰！,,5711,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11785,亵渎这团火焰！,,5712,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11786,亵渎这团火焰！,,5713,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11787,亵渎这团火焰！,,5714,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11799,亵渎这团火焰！,,5726,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11800,亵渎这团火焰！,,5727,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11801,亵渎这团火焰！,,5728,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11802,亵渎这团火焰！,,5729,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11803,亵渎这团火焰！,,5730,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11804,祭拜这团火焰,,5731,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11805,祭拜这团火焰,,5732,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11806,祭拜这团火焰,,5733,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11807,祭拜这团火焰,,5734,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11808,祭拜这团火焰,,5735,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11809,祭拜这团火焰,,5736,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11810,祭拜这团火焰,,5737,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11811,祭拜这团火焰,,5738,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11812,祭拜这团火焰,,5739,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11813,祭拜这团火焰,,5740,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11814,祭拜这团火焰,,5741,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11815,祭拜这团火焰,,5742,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11816,祭拜这团火焰,,5743,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11817,祭拜这团火焰,,5745,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11818,祭拜这团火焰,,5746,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11819,祭拜这团火焰,,5749,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11820,祭拜这团火焰,,5748,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11821,祭拜这团火焰,,5750,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11822,祭拜这团火焰,,5751,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11823,祭拜这团火焰,,5752,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11824,祭拜这团火焰,,5753,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11825,祭拜这团火焰,,5754,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11826,祭拜这团火焰,,5755,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11827,祭拜这团火焰,,5756,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11828,祭拜这团火焰,,5757,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11829,祭拜这团火焰,,5758,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11830,祭拜这团火焰,,5759,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11831,祭拜这团火焰,,5760,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11832,祭拜这团火焰,,5761,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11833,祭拜这团火焰,,5762,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11834,祭拜这团火焰,,5763,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11835,祭拜这团火焰,,5764,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11836,祭拜这团火焰,,5765,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11837,祭拜这团火焰,,5766,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11838,祭拜这团火焰,,5767,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11839,祭拜这团火焰,,5768,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11840,祭拜这团火焰,,5769,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11841,祭拜这团火焰,,5770,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11842,祭拜这团火焰,,5771,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11843,祭拜这团火焰,,5772,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11844,祭拜这团火焰,,5773,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11845,祭拜这团火焰,,5774,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11846,祭拜这团火焰,,5775,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11847,祭拜这团火焰,,5776,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11848,祭拜这团火焰,,5777,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11849,祭拜这团火焰,,5778,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11850,祭拜这团火焰,,5779,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11851,祭拜这团火焰,,5810,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11852,祭拜这团火焰,,5781,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11853,祭拜这团火焰,,5782,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11854,祭拜这团火焰,,5783,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11855,祭拜这团火焰,,5784,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11856,祭拜这团火焰,,5785,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11857,祭拜这团火焰,,5786,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11858,祭拜这团火焰,,5787,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11859,祭拜这团火焰,,5788,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11860,祭拜这团火焰,,5789,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11861,祭拜这团火焰,,5790,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11862,祭拜这团火焰,,5791,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11863,祭拜这团火焰,,5792,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11886,反常的活动,,5818,9484,0,-1,0,0,0,0,0,0,0,0,0,35828,0,0,395,0,2,268435464,0,268436992,0,0,0,-1,-1
11964,夏季的焚香,,5893,9484,0,-1,0,0,0,0,0,0,0,0,0,35725,0,0,394,0,2,8,0,268435968,0,0,0,-1321907123,1427461461
11966,节日的焚香,,5895,9484,0,-1,0,0,0,0,0,0,0,0,0,35725,0,0,394,0,2,8,0,268435968,0,0,0,1309324210,-1440044374
13440,亵渎这团火焰！,,7203,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13441,亵渎这团火焰！,,7202,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13442,亵渎这团火焰！,,7204,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13443,亵渎这团火焰！,,7207,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13444,亵渎这团火焰！,,7208,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13445,亵渎这团火焰！,,7211,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13446,亵渎这团火焰！,,7212,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13447,亵渎这团火焰！,,7215,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13449,亵渎这团火焰！,,7216,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13450,亵渎这团火焰！,,7205,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13451,亵渎这团火焰！,,7206,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13453,亵渎这团火焰！,,7209,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13454,亵渎这团火焰！,,7210,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13455,亵渎这团火焰！,,7213,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13457,亵渎这团火焰！,,7214,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13458,亵渎这团火焰！,,7217,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13485,祭拜这团火焰,,7220,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13486,祭拜这团火焰,,7225,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13487,祭拜这团火焰,,7222,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13488,祭拜这团火焰,,7224,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
