ID,Name_lang
1353,明亮的月光
1354,沃恩的房間
1355,奧茲恩的房間
1356,赤色王座
1357,萊斯‧霜語的房間
1358,野獸的房間
1359,鬼影幢幢之地
1360,黑石深淵競技場
1361,[PH] Crystal Corpse
1362,冰吼熔爐
1363,永歌森林符文石
1364,聖化之地
1365,仲夏篝火
1366,五朔節花柱
1367,阿葛納爾祭壇
1368,阿葛納爾之骨
1369,紅鯛魚魚群
1370,克魯恩‧斷脊氏族的屍體
1371,薩蘭納爾月井
1372,隱藏的控制面板
1373,奈亞斯祭壇
1374,謹慎位置
1375,召喚符文
1376,魔化火盆
1377,你位於納迦旗升起時的背叛者海灣。
1378,希戴的屍體
1379,納茲維斯紀念碑
1380,衝擊遺址水晶
1381,變質的血謎水晶
1382,艾克薩瑞安水晶
1383,塔主露臺南方盡頭
1384,麥迪文的望遠鏡
1385,阿隆索斯教堂永恆火焰
1386,血謎瀑布
1387,蒸汽泵
1388,風蘆駐紮營
1389,土靈烙痕
1390,地下水源
1391,波哈姆廢墟階梯
1392,匕首沼地之石
1393,燃刃廢墟的燃刃集會柴堆。
1394,伊斯歐的露台
1395,燃燒的戰槌柴堆
1396,迷霧撒拉斯圖騰
1397,被踐踏的骨骸
1398,聯盟大砲
1399,部落刀刃發射器
1400,軍團天線
1401,烈焰邊境符石
1402,書架
1403,武器架
1404,衣櫃
1405,置物箱
1406,毀壞聯盟圍攻哨塔
1407,不受控制的廢料劫奪者X6000
1408,肯瑞瓦廢墟
1409,大法師瓦戈斯的寶珠
1410,艾蘭達瀑布
1411,龍骨
1412,以太傳送器
1413,阿克隆火盆
1414,虛無石
1415,法力熔爐巴納爾管
1416,德萊尼旌旗
1417,縛地者之環
1418,薩拉丁的能量導管
1419,索奎薩爾的傳送者
1420,桑什倫秘境發電機
1421,你靠近法力熔爐奧崔斯。
1422,北槌哨塔
1423,暗影祭壇
1424,影月土堆
1425,洛克嘎‧血握
1426,法力織布機
1427,遠古德萊尼祭壇
1428,巨魔建築
1429,劍刃山脈阿拉卡之環
1430,拉斯汗法力之環
1431,維克尼爾能量之環
1432,你位於橋的末端。
1433,托苟斯剋星
1434,維克尼爾的法力之環
1435,你站在詛咒祭壇古爾丹的旁邊。
1436,軍團要塞傳送門
1437,魯安歐克神諭者法陣
1438,軍團傳輸設備
1439,工頭瑞絲坎茲
1440,沼澤光之湖入口
1441,劍刃山脈 - 任務 - 飛鳥間碟
1442,瑪魯卡茲的蠟燭
1443,血之谷熔爐
1444,土撥鼠洞穴
1445,基赫納傳送門
1446,軍隊指揮官葛洛克斯的屍體
1447,薩斯葛爾哨塔
1448,無人守衛的召喚地
1449,上鎖的蠍尾獅牢籠
1450,柯爾葛羅姆的屍體
1451,死亡之門惡魔火砲
1452,苦痛山丘召喚法陣
1453,苟克祭壇和茍克並未被召喚
1454,烏鴉之爪
1455,阿拉卡祭臺
1456,靈魂研磨者祭壇
1457,夏圖歐的傳送門平臺
1458,沉船殘骸
1459,黑蹄村風車
1460,恐怖圖騰帳篷
1461,海爾家族紀念碑
1462,燃燒的食人妖小屋
1463,奧妮克希亞的巢穴入口
1464,水光莊園碼頭
1465,喚龍者平臺
1466,碎裂水岸火砲
1467,北部聯盟城牆火砲
1468,族長的柴堆
1469,冰凍瀑布
1470,接近復仇臺地的瘟疫獵犬鐵籠
1471,站在攤位的櫃檯前方
1472,維酷血液之鍋。
1473,哈里斯的瘟疫樣本。
1474,你靠近瘟疫獵犬鐵籠。
1475,破損的石板
1476,沉沒的船
1477,貝爾海姆中央
1478,啤酒節 - 要求酒杯
1479,渥特的傳送符文
1480,鐵矮人傳送符文
1481,奎爾達納斯地脈
1482,刺棘土堆
1483,水晶結界
1484,軍團傳送門
1485,荷莎的鐵砧
1486,維酷墓塚
1487,西裂峽震源
1488,奎爾達納斯牧地邊線
1489,奈幽巴坑道口
1490,嗥牙的圖騰
1491,恩吉拉大鍋
1492,你位於或接近科瓦迪爾船艦的船頭。
1493,你站在戰歌碼頭的盡頭。
1494,被囚禁的碧晶巫士
1495,碧晶力場護盾
1496,垂死獸穴瘟疫大鍋
1497,南部坑道口
1498,你位於戰歌堡東邊的路口，並且拖著一名聯盟叛逃者。
1499,你站在血孢平原上的血法師羅瑞斯身邊。
1500,破碎之日傳送門
1501,破碎之日傳送門
1502,飛行器殘骸
1503,水泉原野蒸汽孔
1504,奧核之心次元裂隙
1505,遠郡穀物
1506,薩拉苟莎臺地
1507,接近天譴坑道口。
1508,奧核之心西北邊入口
1509,德拉庫魯的火盆
1510,鐸爾莫丹隧道東側盡頭
1511,突凱亞的魚鉤
1512,托阿魯的火盆
1513,嘶軸練習降落傘區
1514,嘶軸傘兵傳送門
1515,海灘上的地脈節點
1516,洛薩羅林地的地脈節點
1517,湖中的地脈節點
1518,德拉齊金銅鑼
1519,被標記的冷風之樹
1520,極濤磁針下方坑洞的中央
1521,沃達希爾的殘株下方深處。
1522,沃達希爾之枝下方深處。
1523,沃達希爾之淚下方深處。
1524,漢瑟爾‧包爾
1525,葛羅姆薩爾的挑戰區
1526,溫特加德獅鷲站
1527,新壁爐谷伐木場
1528,沃達希爾樹苗
1529,駐紮地
1530,黑曜龍殿出口
1531,你站在攻城工程師刻閃的身旁。
1532,死靈符文
1533,你站在溫特加德礦坑的其中一個入口處。
1534,北地鮭魚群
1535,你站在遺民之濱廢墟的中央。
1536,你位於溫特加德墓塚前。
1537,魯巫娜的水晶球
1538,侍從派西
1539,你靠近『青綠守衛者』艾里史卓斯
1540,霜之哀傷祭壇
1541,你在青銅龍殿之沙上。
1542,維酷鷹巢
1543,天譴木乃伊火焰
1544,德拉克瑞儀式雕像
1545,芬克斯坦的大鍋
1546,霧語天候聖壇
1547,祭盆
1548,德拉克瑞石臺
1549,倒坍的樹幹
1550,老舊的土堆
1551,奈幽蟲坑
1552,符文熔爐
1553,停機坪
1554,血屍車
1555,奎茲倫的屍體與奎茲倫的預言者在場且未進入戰鬥
1556,卡爾塔克的祭壇
1557,偉大閃電石
1558,督軍佐爾馬茲尚未進入戰鬥且在場。
1559,日觸之柱的頂端
1560,召集召喚法陣
1561,濕潤的肥沃土堆
1562,休拉薩之柱的頂端
1563,微光之柱的頂端
1564,暴露的活血之柱水晶
1565,烏佐‧喚死者
1566,大主教蘭格瑞的屍體且指揮統領艾睿特不在場
1567,美味的暗礁魚群
1568,岩漿龍復活室
1569,霜膽的祭壇
1570,迦姆傳送器
1571,『強者』烏弗蘭族長在場且就位。
1572,北方冰刺
1573,冰坑
1574,先鋒醫護站
1575,雪堆
1576,育母之巢
1577,K3平臺
1578,伊爾斯卡族長在場，且他和他的勇士並未參加戰鬥
1579,十字軍顱骨堆
1580,瑪里庫立斯熔爐
1581,安卡罕特火盆
1582,再活化肉塊聖所
1583,達拉然噴泉
1584,依米海姆顱骨堆
1585,默德雷薩瘟疫大鍋
1586,葛林克爾的寶珠
1587,教徒的大鍋
1588,雅路麥斯的靈魂石
1589,你位於力量詞典的旁邊
1590,悶燒的廢金屬
1591,黯黑深淵祭壇
1592,死去座狼的屍體
1593,碎矛聚焦石
1594,奧伯丁月井
1595,遠古熊雕像
1596,未點燃的火源信號
1597,德拉克瑪祭品環
1598,戈瑞特屍體
1599,聯賽獸欄
1600,伊露恩之光
1601,黑騎士的獅鷲獸
1602,石塊堆
1603,森林之心
1604,悶燒的火盆
1605,碎木哨塔
1606,梣谷橡木
1607,佐拉姆加熔爐
1608,耗光的水池
1609,灰霧魚人建造場
1610,熾炎水岸的火石
1611,壞掉的貨車
1612,雷姆塔維爾挖掘場海灘
1613,鬼魅烹飪用火
1614,純淨月井
1615,哥布林逃生裝置
1616,船身最薄弱的部份
1617,少女之匕號
1618,神秘的雪堆
1619,日鱗迅猛龍巢穴
1620,喚霧者的洞穴
1621,托利克紀念像
1622,博爾之怒的甲板
1623,艾薩拉木材堆
1624,伊露恩聖杯
1625,尼耶爾前哨站廢墟
1626,伊露恩的火盆
1627,伊露恩的女僕
1628,燃刃召喚法陣
1629,猛鷲巢
1630,你接近卡瑞南‧阿拉納斯了。
1631,肥沃的土堆
1632,父石
1633,滾燙的水元素召喚石
1634,哈格魯姆的煙坑
1635,灘邊莊園
1636,鍛造大師的鐵砧
1637,刺背挑戰之環
1638,札爾曼的篝火
1639,王冠囤貨區
1640,你位於戴米‧風騰旁邊。
1641,太陽之井
1642,異種蠍土丘
1643,艾德瑞克之墓
1644,迅猛龍陷阱
1645,堅固的岩石
1646,巨大的恐龍骨頭
1647,你位於主母鷹風。
1648,交叉檢驗教練
1649,哈札里蟲巢中心
1650,化學貨車
1651,狼狂索斯的祭壇
1652,維瑞尼亞斯的樹
1653,沉船的船錨
1654,隱匿的廁所
1655,PLEASE REUSE ME
1656,暮光鐵砧
1657,剃刀嶺瞭望塔頂端
1658,滲透者的營地
1659,巨魔廁所
1660,生鏽的魚叉獵槍
1661,艾維娜的墓地之環
1662,布雷斯的棲息處
1663,納茲賈爾戰鬥仕女事件地點
1664,青瓷預言書
1665,古代火盆
1666,裂蹄陵地油灘
1667,支撐樑
1668,淺灘之末
1669,薩歐達拉角鷹獸站點
1670,掘出的遺址的部落旌旗
1671,鬆軟的雪
1672,你位於詹戈洛德礦坑。
1673,你接近死亡礦坑地城的入口內部了。
1674,祖爾格拉布提基
1675,洛舒娜之門營地中心
1676,黑石哨塔或黑石軍火存放小屋
1677,密斯特曼托莊園
1678,黯淡的共鳴水晶
1679,費爾斯通農場瘟疫鼓目標
1680,石鱗族母的獵食場
1681,艾碧希翁的巢穴中央
1682,血腥崎道熔岩池
1683,阿利卡拉之環
1684,蘑菇谷亡域
1685,聖光之願禮拜堂墓穴
1686,祖爾瑪夏通靈塔篝火
1687,暮光挾持者傳送門
1688,暮光之門哨塔頂端
1689,希斯加塔瑞旌旗
1690,古代裝置
1691,被禁錮的麗菈史卓莎
1692,暴風城城門
1693,教徒祭壇
1694,火焰傳送門
1695,邪教儀式法陣
1696,鍛造大師芬雷的屍體
1697,奧格瑪大門
1698,死木村蜂巢
1699,提克迪奧斯的標記
1700,冷卻管
1701,黑曜之樹谷地
1702,語風月井
1703,元素之門
1704,你位於索菲亞高地、考蘭之匕、山頭營地或加文高地的營地。
1705,裂天者號的船腹
1706,高岸堡炸彈目標
1714,更靠近古老的托維爾武器。
1715,靠近其他亞什蟲卵。
1716,鐵木森林山丘
1718,一堆灰燼
1719,東部烈焰傳送門
1720,中央烈焰傳送門
1721,西部烈焰傳送門
1722,先祖聖壇
1723,空飾板
1724,虛空漩渦
1725,羅德隆廢墟護城河
1726,聯盟稻草人
1727,部落稻草人
1728,鬆動的岩石
1729,站在丟圈圈攤位的柵欄前
1731,站在遊戲區
1732,夏風神殿
1733,站在坦克控制臺旁邊
1734,倒影池
1735,燃燒的殘骸
1736,左側船體
1737,右側船體
1738,船長的舵輪
1739,暴露的樹根
1740,白骨之環
1741,松奧茲之影
1742,信號點
1743,猴人泊船處
1744,聯盟篝火
1745,綠油油的菠菜
1746,巨大胡蘿蔔
1747,捲心菜
1748,甜瓜
1749,大象蒜
1750,紅葉萵苣
1751,甜菜
1752,在祝家界的紀念火焰旁邊。
1758,先知之石
1759,崑真篝火
1760,洲家祖廟
1761,雞舍
1762,猛雞水池
1763,格鬥競技場中央
1764,揚古油
1765,達克達克的祭壇
1766,廢墟高地洞穴入口
1769,水潭裂縫
1770,克里席克蛋
1771,克里斐斯武器
1772,果賈的祭壇
1773,寂靜瀑布海岸
1774,奇帕利柯爾的心根
1775,女皇的印記
1776,斯拉斐斯建築
1777,酒月節防禦陣地。
1778,戰鬥生還者
1779,戰鬥生還者
1780,高階審判官懷特邁恩的屍體
1781,靠近恐懼之心裡的螳螂人餵食者。
1782,苟雅女士
1783,煞能量擾動
1784,大蜂窩
1785,黃金瀑布
1787,克里曼達的紋章
1788,靠近恐懼之心外頭的閒置的聲波傳輸器。
1790,歐古戴的召喚法陣
1791,錦魚人建築工地
1792,施工中的建築工地
1793,需要靠近炸藥桶。
1794,部落佔領的墓地
1795,部落佔領的哨塔
1796,聯盟佔領的墓地
1797,聯盟佔領的哨塔
1799,地精建築工地
1801,矮人建築工地
1802,竊聽地點
1803,帝王之碑
1804,夜精靈建築工地
1805,哥布林炸藥箱
1806,部落佔領的哨站
1807,聯盟佔領的哨站
1808,『回煞魔』古拉的安息之地
1809,『百矛壯士』賀秦的安息之地
1810,鍛造大師鄧氏的安息之地
1811,風暴領主伏氏的安息之地
1813,雷霆熔爐鐵砧
1814,靠近艾索洛圖斯的監牢。
1816,Event - AO - Mineral Node
1818,夏茲高酋長的座位。
1819,夏茲高主要小屋。
1820,夏茲高儀式祭壇。
1821,夏茲高補給小屋。
1822,暴掠氏族傳送門
1823,沒有護盾的暴掠氏族傳送門
1824,農田水晶。
1825,東側水晶
1826,靠近鋼鐵部落戰爭兵器。
1827,德萊尼爐缸
1828,細語原野的亞克水晶。
1829,克羅斯尼司的熾炎之心
1831,嘶鳴噴泉。
1832,惡魔水晶
1833,火焰之環
1834,先知石。
1835,加茲魯維的目標
1836,塞林的目標
1837,靠近艾夏歐的小屋。
1838,死亡的暗影獵手
1839,靠近札列克的小屋。
1840,儀式柴堆
1841,靠近巫王莫庫爾克。
1842,要塞釣屋水域
1843,站在神秘的文物旁邊。
1844,靠近魔爪祭司澤克的屍體。
1845,靠近黎明台。
1846,要塞 - 雕銘書房
1847,集中的月光
1848,歐魯凱的權杖
1849,歐魯凱的法杖
1850,泰洛克聖壇
1851,超高溫熔岩點
1853,回收場
1854,惡魔之門。
1855,JMC - Spell Focus
1856,銀線湖裡受到輻射的水晶
1857,受侵擾的墳墓
1858,位在你要塞的正中央。
1859,虛空法陣
1860,轉化之書
1861,艾拉得的鐵砧
1862,艾拉得的熔爐
1863,艾拉得的工作臺
1864,蒼天之石
1865,艾拉得的淬火槽
1866,黑牙挑戰競技場
1867,冰凍淬火槽
1868,艾拉得的磨石
1869,綠蹄的熔爐
1870,綠蹄的鐵砧
1871,魔匠鐵砧
1872,魔匠熔爐
1873,魔匠工作臺
1874,魔匠淬火槽
1875,皇后之賜織布機
1876,塔妮穗亞的工作檯
1877,林德拉斯的工作檯
1878,珠寶設計小屋
1879,織能師的工作檯
1880,琥珀染缸
1881,黯狼守望工兵船
1882,頂尖寶石切割傀儡
1883,[UNUSED]Irewing's Feeding Pit
1884,達拉然鍊金工作臺
1885,鋼鐵碼頭列車
1886,遠古月井
1887,魔縛傳送門
1888,納姆哈的製皮架
1889,納姆哈的工作臺
1890,7.0 Artifact - Shaman - Mylra's Spawn Spell
1891,勇者祭壇
1892,保衛者控制臺
1893,在沙亞蘭的薩莉瑟拉旁邊。
1894,恐翼祭壇
1895,法力聚焦器
1896,位在神兵武器熔爐附近
1898,泰爾安杜獸穴的一個空床位
1899,夏達希爾幼苗
1900,肥沃土壤
1901,厄索爾聖壇
1902,滅形熔爐
1903,惰性月井水樣本
1904,風暴祭壇
1905,強化虛空法陣
1906,位於貿易大廳
1907,豪斯特沃靈魂火堆
1908,艾薩拉之怒漩渦
1909,約爾胡丹的餵食堆
1910,魔炎入口惡魔傳送門。
1911,秘法研習廳
1912,工作室傳送器
1913,地脈
1914,歐丁之眷
1915,歐丁的傳說
1916,赫魯的製皮所
1917,蒼天之石
1918,瑟蕾雅
1919,舒和蓮芽
1920,瞭望塔
1921,糯米的實驗廚房
1922,塞斯拉克帳篷
1924,安尼希蘭副官
1925,三傑軍械庫封印
1926,靠近鑰石。
1927,必須靠近塞斯拉克魔塔。
1928,靠近受到影響的屍體。
1929,永恆之泉
1930,虛空之光熔爐
1931,必須靠近骷髏堆。
1932,桑卡的聖壇
1933,紅岩瀑布
1934,必須靠近托加的聖壇。
1937,瀕臨絕種的雷龍
1938,需要溫和的班金
1939,聯盟建築
1940,憤怒的暴民
1941,緋紅森林魔巨像
1942,贊姆蘭港碼頭
1943,贊姆蘭港回憶地點
1944,贊姆蘭港戰場
1945,贊姆蘭港祭壇
1946,靈魂在場
1947,進入碎石港。
1948,完美的望遠鏡眺望地點
1949,風暴之門
1950,鮮血寶珠
1951,巨大頭骨
1952,艾丁頓修士的靈魂
1953,深海祭壇
1954,靠近艾澤萊晶岩傷口。
2055,拆解師
2056,進入主要艾澤萊晶岩裂口的中心。
2057,信號高塔
2058,需要你位於心之室中央。
2059,靠近喜歡這種食物而且飢餓的雷龍。
2060,靠近時間裂隙。
2061,8.1 SoS Pre Raid - Void Stone Cast - KAP
2062,卡茲格里安鍛造鐵砧
2063,你靠近烈日石居的靈行者
2064,你靠近雷霆崖的靈行者烏守
2065,澤靈的船靠近迅捷復仇號。
2066,鰻魚肆虐的水域
2067,營火
2068,靠近飢餓的噬泥怪。
2069,一堆刺棘蟹屍體。
2070,納迦能量核心
2071,充能站
2072,艾澤拉斯之心
2073,復原的深淵法器
2074,力量增強的深淵法器
2075,散發能量的深淵法器
2076,地脈匯集點
2077,外流淤泥
2078,瑞文崔斯礫石
2079,虛無法器
2080,強化的虛無法器
2081,恐怖的虛無法器
2082,堅硬的巨石
2083,淤泥池
2084,位在靜止的錨附近
2085,永恆之火
2086,巨型大鼓
2087,位在烏瑟之墓附近。
2088,永恆熔爐
2089,冒泡淤泥
2090,世界邊緣火盆
2091,你站在起始區。
2092,靈魂的照顧與餵食
2093,棄誓者巨像
2094,瑪卓薩岩淨化熔爐
2095,遺忘墓穴
2096,可以使用理智恢復之球。
2097,更靠近虛無傳送門。
2098,腐化裂口
2099,棄誓者巨像
2100,閃爍裂隙
2101,雷德拉夫郵箱
2102,謹慎的生存者
2117,符文祭壇
2118,陰暗淤泥池
2119,反射之池
2120,永恆火焰
2122,枯竭的靈魄之井
2123,死靈訓練目標
2124,暗翼之巢
2126,更靠近耗盡的暗夜種子。
2127,魂鋼熔爐
2128,果戈亞河西段
2129,果戈亞河源頭
2130,位於亞薩諾斯競技場。
2131,靈魂看守者
2132,靈魄庫
2134,歿路沼澤花
2135,冒泡的爛泥池
2136,冒泡的大鍋
2137,休憩聖壇
2138,焦黑的門
2139,隱藏的鏡子
2140,純淨的水源
2141,蘑菇環
2142,test - ljs
2144,建築工地
2145,NPC Construction Site
2146,神聖聖壇
2147,托迦司傳送門
2148,指引聖堂裡的穿堂
2149,位在達拉然的北邊。
2150,位在達拉然的東南邊。
2151,位在達拉然南邊的邊緣。
2152,高價值儲物箱
2153,Rock Outcropping
2154,更靠近秘法力場。
2155,更靠近蒼藍文庫的中央。
2156,克羅米和伊特努斯
2157,觀察謎語：田野指南
2158,[DNT]you must be near the Shikaar Banner of Cunning.
2160,[DNT]you must be near the Shikaar Banner of Might.
2161,外形調整台
2162,靠近巨牙海民大傢伙目擊地點。
2163,湯瑪斯的工作臺
2164,鍊金師的實驗臺
2166,技工的工作臺
2168,珠寶師的工作臺
2169,製皮師的工具臺
2173,附魔師的講臺
2174,裁縫師的工作桌
2175,雕銘師的繪圖桌
2176,腐朽祭壇
2177,大地守護者的熔爐
2178,蒼藍織布機
2179,時光織布機
2180,共用鍋
2181,你位於沃卓肯的創新引擎。
2182,你位於儀式地點
2183,幫手
2184,大水桶
2185,瘋狂之緣的火盆
2186,你在隱蔽骨窖最高的區域。
2187,暗焰熔爐
2188,暗焰鍛造鐵砧
2189,暗焰製皮工作臺
2190,暗焰附魔桌
2191,洛姆的邁里特
2194,強化的熔爐。
2196,翡翠恩惠
2197,野性夢石
2202,《爐石戰記》遊戲區域。
2208,一種更亮的光源。
2209,毒蠍投餌點
2215,米雷達爾熔爐
2216,珠光殼蟹
2217,鍛造
2220,未標記的墓地
2223,肆虐中的風暴
2224,進行中的殘虐雙煞對戰
2229,首殺殘虐雙煞對戰中的所有垃圾
