ID,Name_lang
827,騎術:夢魘
828,騎術:虎
829,厚顱
830,無畏
831,Swimming (NYI)
833,綠茶
835,潮汐符咒
836,登入效果
845,順劈斬
851,變羊術
853,制裁之錘
871,盾牆
883,召喚寵物1
898,製造熱情藥水
921,偷竊
932,補充精神 II
952,冰河
974,大地之盾
980,痛苦
982,復活寵物
1022,保護祝福
1044,自由祝福
1050,犧牲
1064,治療鍊
1066,旅行形態
1079,撕扯
1090,催眠術
1098,制伏惡魔
1121,糾纏
1122,召喚煉獄火
1126,野性印記
1127,進食
1129,進食
1130,獵人印記
1131,進食
1132,致命一擊
1133,喝飲料
1135,喝飲料
1137,喝飲料
1139,冷眼
1159,急救
1160,挫志怒吼
1161,挑戰怒吼
1178,熊形態被動效果
1180,匕首
1234,喬的無敵模式
1329,截肢
1330,絞喉 - 沉默
1364,不屈意志
1373,傳授召喚惡魔獵犬
1386,羅德隆的回應
1446,水棲形態
1449,魔爆術
1454,生命分流
1459,秘法智力
1462,野獸知識
1463,咒法之流
1464,猛擊
1485,巨礫
1490,混沌烙印
1494,追蹤野獸
1513,恐嚇野獸
1515,馴服野獸
1516,快速射擊
1522,寵物升級(NYI)
1528,解救主人
1536,長程射擊 II
1538,充能
1539,餵養寵物
1543,照明彈
1557,全力衝刺
1588,寵物升級
1604,暈眩
1609,灰燼使者巴斯撒
1645,狼人形態
1650,減速攻擊 III
1680,旋風斬
1706,漂浮術
1714,語言詛咒
1715,斷筋
1719,魯莽
1725,擾亂
1752,邪惡攻擊
1766,腳踢
1776,鑿擊
1784,潛行
1800,破膽猛擊 II
1804,開鎖
1809,開鎖
1810,開鎖
1822,掃擊
1825,轉借寵物
1833,偷襲
1834,聚速
1843,解除
1844,解除狂怒效果
1848,預言聖歌
1850,突進
1852,沉默
1856,消失
1860,安全降落
1881,召喚札拉雛蟲
1906,衰弱衝鋒
1936,傳送:安威瑪
1940,火箭砲擊
1943,割裂
1949,地獄烈焰
1950,強效暗影小鬼
1953,閃現術
1966,佯攻
2000,頭部射擊
2006,復活術
2008,先祖之魂
2018,鍛造
2020,初級鐵匠
2021,中級鐵匠
2023,恢復法力
2024,治療藥水
2050,聖言術：寧
2060,治療術
2061,快速治療
2094,致盲
2096,心靈幻象
2098,抹殺
2108,製皮
2110,FIRESTAFF (DND)
2118,精通閃躲
2119,自然抗性
2120,烈焰風暴
2123,神聖親和
2139,法術反制
2140,靜電效果
2147,治療
2148,暗影風暴週期性效果
2149,手工皮靴
2152,輕型護甲片
2153,手工皮束褲
2154,中級製皮師
2155,初級製皮師
2156,輕便冬季披風
2157,輕便冬季長靴
2158,優質皮靴
2159,優質皮披風
2160,雕花皮甲外衣
2161,雕花皮甲長靴
2162,雕花皮甲披風
2163,白色皮上衣
2164,優質皮手套
2165,中型護甲片
2166,韌化皮甲
2167,黑皮長靴
2168,黑皮披風
2169,黑皮外套
2259,鍊金術
2275,初級鍊金師
2280,中級鍊金師
2313,充實
2329,獅王之力藥劑
2330,初級治療藥水
2331,初級法力藥水
2332,初級活力藥水
2333,次級敏捷藥劑
2334,初級堅韌藥劑
2335,迅捷藥水
2336,語言藥劑
2337,次級治療藥水
2366,採集草藥
2367,獅王之力
2368,採集草藥
2369,採集草藥
2370,活力藥水
2371,採集草藥
2372,初級草藥師
2373,中級草藥師
2374,初級敏捷
2378,初級堅韌
2379,速度提升
2382,Generic
2383,尋找草藥
2385,棕色亞麻外衣
2386,亞麻靴
2387,亞麻披風
2389,紅色亞麻長袍
2392,紅色亞麻襯衣
2393,白色亞麻襯衣
2394,藍色亞麻襯衣
2395,野人亞麻外衣
2396,綠色亞麻襯衣
2397,強化亞麻斗篷
2399,綠色毛紡外衣
2400,轉移能量
2401,毛紡靴
2402,毛紡斗篷
2403,灰色毛紡長袍
2406,灰色毛紡襯衣
2425,被發現
2426,調酒師
2442,衝撞痛擊
2443,衝撞痛擊 II
2444,衝撞痛擊 III
2446,衝撞痛擊 V
2479,無榮譽目標
2481,尋找財寶
2484,地縛圖騰
2538,燒烤狼肉
2539,香辣狼肉
2540,烤野豬肉
2541,山狗肉排
2542,血牙豬肝餡餅
2543,西部荒野燉肉
2544,蟹肉餅
2545,煮蟹爪
2546,豬肉乾
2547,赤脊山燉肉
2548,多汁豬排
2549,乾烤狼肉串
2550,烹飪
2551,初級廚師
2565,盾牌格擋
2567,投擲武器
2575,採礦
2576,採礦
2580,尋找礦物
2581,初級礦工
2582,中級礦工
2584,等待復活
2585,基爾羅格之眼
2596,黑爪之觸
2597,活力藥水
2599,活力藥水
2600,活力藥水
2601,火焰之盾
2602,火焰之盾
2606,震擊
2629,Dagger Strike III (Disabled)
2630,Dagger Strike IV (Disabled)
2633,匕首打擊 III
2634,匕首打擊 IV
2636,匕首打擊 V
2637,休眠
2639,進食
2641,解散野獸
2643,多重射擊
2645,鬼魂之狼
2649,低吼
2656,採礦日誌
2657,熔煉銅錠
2658,熔煉銀錠
2659,熔煉青銅錠
2660,劣質磨刀石
2661,銅質鍊甲腰帶
2662,銅質鍊甲束褲
2663,銅質護腕
2664,銅質符文護腕
2665,粗製磨刀石
2666,銅質符文腰帶
2667,銅質符文胸甲
2668,劣質青銅護腿
2670,劣質青銅背心甲
2671,劣質青銅護腕
2672,青銅花紋護腕
2673,鍍銀青銅胸甲
2674,重磨刀石
2675,銀鱗胸甲
2676,粉碎
2691,法力燃燒
2737,銅質釘錘
2738,銅斧
2739,銅質短劍
2740,青銅釘錘
2741,青銅斧
2742,青銅短劍
2764,投擲
2782,解除腐化
2795,啤酒烤肋排
2812,問罪
2818,致命毒藥
2823,致命毒藥
2825,嗜血術
2828,打磨利刃
2829,打磨利刃II
2830,打磨利刃III
2831,製作護甲片
2832,製作護甲片
2833,製作護甲片
2834,雷霆一擊週期性效果
2836,偵測陷阱
2871,消病術
2880,擊昏
2881,輕皮
2908,安撫
2948,灼燒
2950,反神聖
2963,亞麻布卷
2964,毛布卷
2969,Aura Leech (PT)
2983,疾跑
3011,火焰射擊
3018,射擊
3019,狂亂
3025,獵豹形態
3026,使用靈魂石
3050,偵測
3052,火焰之盾效果
3053,火焰之盾
3054,火焰之盾
3055,火焰之盾效果 IV
3100,鍛造
3101,鍊金術
3102,烹飪
3104,製皮
3105,斯塔文的詛咒
3106,腐爛光環
3107,召喚伊莉莎的守衛
3108,死亡之觸
3109,死亡顯現
3110,火焰箭
3112,增強鈍器
3113,增強鈍器 II
3114,增強鈍器 III
3115,劣質平衡石
3116,粗製平衡石
3117,重平衡石
3120,Sol L
3121,Kev
3127,招架
3129,冰息術
3130,寒冰爪
3131,冰息術
3132,凜冽之息
3136,狂暴命令
3143,寒冰咆哮
3145,寒冷抓握
3146,威嚇低吼
3147,撕裂血肉
3148,裂顱
3149,狂怒之嚎
3150,狂犬病
3151,瘋狂飢餓
3160,次級敏捷
3164,巨魔力量
3166,智慧
3169,無敵
3170,弱效食人妖之血藥劑
3171,智慧藥劑
3173,次級法力藥水
3174,治癒藥水
3175,有限無敵藥水
3176,強壯食人妖之血藥劑
3177,防禦藥劑
3188,巨魔力量藥劑
3204,工兵爆破
3205,Sol M
3206,Sol H
3207,Sol U
3219,弱效食人妖之血
3220,防禦
3222,強壯食人妖之血藥劑
3223,極效食人妖之血藥劑
3229,快速嗜血
3230,初級敏捷藥劑
3234,疾病之觸
3235,腐臭之血
3237,圖勒的詛咒
3238,迅捷反射
3240,血腥爆裂
3242,劫掠
3243,生命收割
3245,變雞
3246,將他人變雞
3247,疾痛術
3248,強化格擋
3252,撕碎
3256,瘟疫之雲
3258,野蠻盛怒
3260,紫羅蘭之盾效果
3261,點燃
3263,鴉爪之觸
3264,血性狂吼
3267,急救
3268,急救
3269,圖勒的祝福
3271,疲倦
3273,急救
3274,急救
3275,亞麻繃帶
3276,厚亞麻繃帶
3277,絨線繃帶
3278,厚絨線繃帶
3279,初級急救
3280,中級急救
3284,中傷之盾
3286,縛靈
3287,食屍鬼形態
3288,苔蘚之皮
3292,重銅寬劍
3293,銅質戰鬥斧
3294,厚重的戰斧
3295,致命的青銅短劍
3296,青銅重錘
3297,巨型鐵錘
3304,熔煉錫錠
3307,熔煉鐵錠
3308,熔鍊金錠
3319,銅質鍊甲長靴
3320,劣質砂輪
3321,銅質鍊甲外衣
3322,腐臭之血
3323,銅質符文護手
3324,銅質符文束褲
3325,銅質寶石護手
3326,粗製砂輪
3328,劣質青銅護肩
3329,疣膚
3330,鍍銀青銅護肩
3331,鍍銀青銅長靴
3332,減速毒藥
3333,鍍銀青銅護手
3334,綠鐵長靴
3335,黑暗淤泥
3336,綠鐵護手
3337,重砂輪
3338,腐臭軟泥
3339,腐臭軟泥效果
3355,冰凍陷阱
3356,烈焰鞭笞
3358,吸血毒液
3359,喝藥水
3360,眼之詛咒
3361,Dummy NPC Summon
3363,虛空龍
3365,開啟
3366,開啟
3368,喝下初級藥水
3369,力量藥水II
3370,鱷魚肉排
3371,血腸
3372,魚人鰭湯
3373,鱷魚燴肉
3376,美味煎蛋捲
3377,蜘蛛蛋糕
3385,野豬衝鋒
3387,圖勒之怒
3388,致命吸血毒液
3389,眼之結界
3390,赫爾庫拉的生成
3391,痛擊
3393,食肉術
3394,食肉術
3396,腐蝕毒液
3397,大塊的熊排
3398,烤獅排
3399,香烤獅肉
3400,海龜湯
3405,靈魂撕裂
3407,開啟符文
3408,致殘毒藥
3409,致殘毒藥
3411,阻擾
3412,中級廚師
3413,烹飪
3416,惡魔烈怒
3417,痛擊
3418,強化格擋
3419,強化格擋
3424,污濁嚎叫
3427,感染之傷
3428,召喚食腐蟲
3429,瘟疫心靈
3436,遊蕩瘟疫
3439,遊蕩瘟疫
3440,MACESTAFFSPECIAL (DND)
3442,奴役
3443,附魔迅捷
3446,劫掠
3447,治療藥水
3448,次級隱形藥水
3449,暗影之油
3450,堅韌藥劑
3451,極效食人妖之血藥劑
3452,法力藥水
3453,偵測次級隱形藥劑
3454,冰霜之油
3464,鍊金術
3465,高級鍊金師
3477,精神偷取
3485,奈塔拉什的哀嚎
3488,菲斯托姆復活
3490,狂暴怒氣
3491,青銅匕首
3492,硬鐵短劍
3493,玉蛇刃
3494,堅固的鐵槌
3495,碎鐵金錘
3496,月鋼寬劍
3497,霜虎之刃
3498,巨型鐵斧
3499,召喚樹懶
3500,暗影月牙斧
3501,綠鐵護腕
3502,綠鐵頭盔
3503,金鱗罩盔
3504,綠鐵護肩
3505,金鱗護肩
3506,綠鐵護腿
3507,金鱗護腿
3508,綠鐵鍊衫
3509,怠惰 被動
3510,怠惰效果
3511,金鱗背心甲
3512,淤泥 被動
3513,拋光鋼鐵長靴
3514,淤泥
3515,金鱗長靴
3527,召喚淤泥怪
3537,瑪拉索姆的爪牙
3538,鍛造
3539,高級鐵匠
3542,納拉克西斯之網
3547,憤怒的回憶
3551,顱骨爆裂
3561,傳送：暴風城
3562,傳送：鐵爐堡
3563,傳送：幽暗城
3564,採礦
3565,傳送：達納蘇斯
3566,傳送：雷霆崖
3567,傳送：奧格瑪
3568,高級礦工
3569,熔煉鋼錠
3570,採集草藥
3571,高級草藥師
3574,岩石之膚
3578,傳送：達拉然
3582,火炬爆裂
3583,致命毒藥
3584,快速傳染
3585,快速傳染
3586,快速傳染
3587,快速傳染
3589,震耳尖嘯
3591,聖泉祝福
3592,治癒疾病
3593,堅韌藥劑
3594,暗影之油
3595,冰霜之油
3599,灼熱圖騰
3600,地縛術
3602,火炬爆裂
3603,擾亂之痛
3604,裂筋
3605,召喚遙控魔像
3606,灼熱箭
3607,耶尼庫的解脫
3609,麻痺之毒
3611,度恩的爪牙
3612,血頂寵物
3615,召喚達拉然毒蛇
3616,毒藥
3618,自我昏迷
3621,劈顱食人妖寵物
3631,戰鬥烈怒
3635,水晶凝視
3636,結晶沉睡
3637,強化格擋 III
3639,強化格擋
3644,與頭顱交談
3648,相位淡出
3650,投擲泥漿
3651,反射之盾
3652,召喚上古之靈
3653,上古之靈
3655,召喚持盾守衛
3657,召喚法術守衛
3658,召喚巫者
3659,法師視界
3660,製造靈魂寶石
3670,打開瑪雷的木腳
3671,裂石
3672,碎石
3673,化成礫石
3678,專注
3680,次級隱形術
3714,冰霜之徑
3715,黑暗儀式II
3716,吞噬暗影
3718,辛迪加炸彈
3720,投擲辛迪加炸彈
3721,傳送:海潮祭壇
3722,召喚辛迪加幽靈
3730,初始影像
3753,手工皮帶
3755,亞麻包
3756,雕花皮甲手套
3757,毛紡包
3758,綠色毛紡包
3759,雕花皮甲束褲
3760,山地披風
3761,優質皮外套
3762,山地皮外衣
3763,優質皮帶
3764,山地皮手套
3765,黑皮手套
3766,黑皮腰帶
3767,山地腰帶
3768,山地護肩
3769,黑皮護肩
3770,韌化皮手套
3771,野人手套
3772,綠色皮甲
3773,守護者護甲
3774,綠色皮帶
3775,守護者腰帶
3776,綠色皮護腕
3777,守護者皮甲護腕
3778,鑲滿寶石的皮帶
3779,野人腰帶
3780,重型護甲片
3811,製皮
3812,高級製皮師
3813,絲綢小包
3815,毒雲術
3816,熟化輕毛皮
3817,熟化中毛皮
3818,熟化重毛皮
3822,自走炸彈爆炸
3823,投擲自走炸彈
3825,懶惰結界被動式觸發
3826,懶惰結界效果
3827,懶惰結界
3839,絲綢卷
3840,高級亞麻手套
3841,綠色亞麻護腕
3842,手工亞麻褲
3843,高級毛紡手套
3844,重型毛紡披風
3845,軟底亞麻靴
3847,紅色毛紡靴
3848,雙線毛紡護肩
3849,強化毛紡護肩
3850,高級毛紡束褲
3851,鳳凰束褲
3852,冥想手套
3854,蒼藍絲質手套
3855,蛛絲之靴
3856,蛛絲軟靴
3857,附魔師風帽
3858,暗影兜帽
3859,蒼藍絲質外衣
3860,附魔師之靴
3861,絲質長披風
3862,冰覆披風
3863,蜘蛛腰帶
3864,星辰腰帶
3865,魔紋布卷
3866,時髦紅襯衣
3868,鳳凰手套
3869,淡黃色襯衣
3870,黑絲襯衣
3871,體面的白襯衣
3872,紫色絲質襯衣
3873,黑色劍客襯衣
3908,裁縫
3909,裁縫
3910,裁縫
3911,初級裁縫
3912,中級裁縫
3913,高級裁縫
3914,棕色亞麻束褲
3915,棕色亞麻襯衣
3918,劣質火藥粉
3919,劣質火藥
3921,骸骨女巫的護符
3922,一把螺栓
3923,劣質銅殼炸彈
3924,銅管
3925,劣質火槍
3928,機械松鼠盒
3929,粗製火藥粉
3931,粗製火藥
3932,活動假人
3933,小型爆鹽炸藥
3934,飛虎護目鏡
3936,致命的短槍
3937,大型銅殼炸彈
3938,青銅管
3939,精緻手工火槍
3940,暗影護目鏡
3941,小型青銅炸彈
3942,高速青銅齒輪
3944,火焰偏折器
3945,烈性火藥粉
3946,烈性火藥
3949,鍍銀獵槍
3950,重磅青銅炸彈
3952,初級淨化器
3953,青銅框架
3954,夜視步槍
3955,自爆綿羊
3956,綠色護目鏡
3957,冰霜偏折器
3958,鐵棒
3959,退化射線
3960,可攜式青銅迫擊砲
3961,發條式同步協調陀螺儀
3962,鐵皮手雷
3963,微型收割機組件
3965,高級活動假人
3966,工匠眼鏡
3967,重磅鐵製炸彈
3968,哥布林地雷
3969,機械幼龍
3971,地精隱形裝置
3972,大型爆鹽炸藥
3973,銀觸媒
3974,粗製瞄準鏡
3975,普通瞄準鏡
3976,精準瞄準鏡
3977,粗製瞄準鏡
3978,普通瞄準鏡
3979,精準瞄準鏡
4011,初級淨化器
4020,沙菲爾德瑞之凍
4036,工程學
4037,工程學
4038,工程學
4039,初級工程師
4040,中級工程師
4041,高級工程師
4042,治療藥水
4043,自爆
4044,活動假人被動
4045,活動假人效果
4048,高級假人被動
4049,高級活動假人
4050,自爆綿羊
4052,召喚自爆綿羊
4054,劣質火藥
4055,機械松鼠
4056,小型爆鹽炸藥
4057,火焰抗性
4058,反轉變形
4060,退化
4061,粗製火藥
4062,烈性火藥
4063,阿古斯暗影法師變形
4064,劣質銅殼炸彈
4065,大型銅殼炸彈
4066,小型青銅炸彈
4067,重磅青銅炸彈
4068,鐵皮手雷
4069,重磅鐵製炸彈
4070,守護者
4071,活動假人
4072,高級活動假人
4073,機械幼龍
4074,自爆綿羊
4075,大型爆鹽炸藥
4077,冰霜抗性
4078,微型收割機
4079,隱蔽
4086,閃避
4089,脆弱詛咒
4091,法力燃燒
4092,施放高級活動假人效果
4093,重建
4094,燒烤禿鷲翅膀
4096,迅猛龍皮背心
4097,迅猛龍皮腰帶
4100,哥布林地雷
4104,鷹隼飛翔
4105,疾速奔跑
4130,放逐燃燒流放者
4131,放逐浪潮流放者
4132,放逐雷霆流放者
4141,召喚密斯賴爾
4146,狂怒嚎叫
4150,啄眼
4152,偵測精靈寶石
4153,迅猛龍的狡詐
4170,砲彈
4239,啟動防禦
4243,纏鬥效果
4262,體質強化
4268,法力充沛
4270,法力充沛
4293,"MOTI, Redux: Hourglass of Eternity Dies - Quest Fails"
4294,生命守護
4307,沙菲爾德瑞之凍
4309,地獄會憤怒:高階祭司免疫
4317,啄眼
4318,迅猛龍的狡詐
4319,附魔蒼藍瑪瑙石
4320,特雷萊恩冰觸術
4321,Dylan's Debug Monstrosity
4328,Drag and Drop: Summon Aldur'thar Sentry
4329,Drag and Drop: Dark Subjugator Transform
4330,"MOTI, Redux: Hourglass of Eternity Dies"
4335,生成煙霧(scale x2.00)
4336,彈跳噴射器
4338,放置聯盟戰旗
4339,King of the Mountain: Alliance Battle Standard State
4340,King of the Mountain: Jump Rocket Blast
4341,暴衝火箭左
4342,暴衝火箭
4366,女妖的復仇:巴拉加德部隊的隱形與看見隱形
4368,穿梭時光戰鬥
4436,獻祭
4504,傑夫 1
4505,傑夫 2
4506,CHU's QUEST SPELL
4507,施放活動假人效果
4508,透明治療藥水
4514,怒氣爆發
4520,蠻力狂掃
4524,惡魔自燃
4525,Demonic Immolation Passive
4526,群體驅魔
4538,提煉精華
4539,古神之力
4548,自然抗性
4629,火焰之雨
4801,傳送
4870,冰霜專精
4877,冰霜專精
4928,召喚浪潮流放者
4929,召喚燃燒流放者
4930,召喚雷霆流放者
4931,召喚震地流放者
4932,密斯賴爾結界
4933,稜石形態:火
4934,稜石形態:土
4935,稜石形態:水
4936,稜石形態:雷
4937,召喚稜石流放者
4938,密斯賴爾地震
4941,石盾術
4942,次級石盾藥水
4945,召喚達古恩
4946,召喚狼
4947,魔法黑鞭
4948,基恩洛的熊形態
4950,召喚赫爾庫拉的傀儡
4951,赫爾庫拉的傀儡被動
4954,破壞工具
4955,岩石之拳
4960,製造熱情藥水(新)
4961,重新補給
4962,覆體之網
4970,吸取大地能量
4971,治療結界
4972,治療結界 V 被動
4974,凋零之觸
4975,淨化冬蹄水井
4976,裝水
4977,淨化雷角水井
4978,淨化蠻鬃水井
4979,快速烈焰防護結界
4980,快速冰霜防護結界
4981,誘導幻象
4982,挖掘石柱
4983,製造淨化圖騰
4984,鐵趾的犧牲
4985,召喚錘趾的靈魂
4986,隱跡鬼魂
4987,淨化術
4996,[PH] Teleport to Orgrimmar
4997,[PH] Teleport to Booty Bay
4998,[PH] Teleport to Grom'Gol
4999,[PH] Teleport to Ratchet
5000,[PH] Teleport to Undercity
5001,魯特維爾的召喚
5002,魯特維爾的召喚完成
5003,擴大
5004,進食
5005,進食
5006,進食
5007,進食
5009,魔杖
5010,灼燒之息
5011,弩
5012,林納格的毒藥
5016,治療光環
5017,占卜沉思
5019,射擊
5020,雷霆佳釀
5021,穴居麥芽酒
5024,逃跑
5026,製造先知之水
5099,瓦解
5100,孢子爆發
5101,暈眩
5102,攻擊吸收
5106,水晶閃耀
5107,開啟箱子
5108,虛無行者
5110,召喚活火
5111,活化烈焰被動
5113,活化烈焰
5115,戰鬥命令
5116,震盪射擊
5134,閃光雷
5137,墓之呼喚
5140,引爆
5141,彈出斯尼德
5142,穴居怪形態
5143,秘法飛彈
5154,麋鹿變形術
5159,熔化礦石
5161,復活掘地鼠
5162,自爆
5164,擊倒
5166,收集異種蟲蛋
5171,切割
5172,血帆鸚鵡夥伴
5174,烹製甜點
5176,憤怒
5200,范克里夫的盟友
5206,播種
5208,毒性魚叉
5211,猛力重擊
5213,熔鐵
5215,潛行
5217,猛虎之怒
5219,希斯耐特吸血術
5220,瘋狂的守財奴卡波爾
5221,撕碎
5225,追蹤人形生物
5227,墓穴之觸
5244,科多獸皮包
5246,破膽怒吼
5249,寒冰鎖
5250,召喚激流堡民兵
5251,召喚激流堡民兵效果
5252,虛無行者守護者
5255,爆炸
5256,利爪掩護
5257,雷霆啤酒
5259,Disarm (TEST)
5262,狂熱之刃
5263,狂熱之刃效果
5271,詛咒之刃
5276,冰凍術
5277,閃避
5280,剃刀之鬃
5301,Revenge Trigger
5302,復仇！
5308,斬殺
5310,能量恢復
5316,放置迅猛龍羽毛
5320,埃其亞基的恩賜
5321,伊沙姆哈爾之怒
5322,拉克塔曼尼的雷霆
5323,奧瓦坦卡之速
5324,瓦希塔帕恩的決心
5325,依沙瓦克之力
5337,凋零打擊
5374,截肢
5384,假死
5394,治療之泉圖騰
5396,治療之泉圖騰
5401,蜥蜴之矢
5403,粉碎冰浪
5404,加茲班水形態
5405,補充法力
5407,瑟格拉‧黑棘效果
5408,任務 - 瑟格拉‧黑棘法術
5409,任務 - 瑟格拉‧黑棘法術
5412,自然的平衡失敗
5413,毒害之災
5414,自然的平衡
5416,毒性釘刺
5419,旅行形態 (被動)
5420,化身：生命之樹
5421,水棲形態被動效果
5422,割裂
5424,利爪之握
5426,快速回避
5428,火箭耗盡
5430,心靈密語
5432,千里傳音:鏈 - 軀幹回血
5433,恆龍時間破壞者:攻擊
5480,破甲斬
5484,恐懼嚎叫
5487,熊形態
5502,感應不死生物
5508,破甲斬
5509,宰掉希伯金:敲打希伯金的鼓 - 物品
5512,裝滿瓶子
5513,幻術寶珠
5514,暗淡幻象
5515,兇蠻
5543,消隱
5545,生命守護
5547,搖擺
5555,"50,000 Siege Damage"
5567,黑暗泥漿
5568,踐踏
5579,免疫 定身/緩速/昏迷
5586,匕首強化
5595,匕首強化
5597,嚴重致傷
5598,嚴重致傷
5605,治療結界
5607,治療光環
5608,治療結界被動
5628,瘤背復仇
5648,昏迷衝擊
5649,昏迷衝擊
5665,沼精之怒
5666,召喚樹精
5672,治療之泉
5679,火炬燃燒
5680,火炬燃燒
5697,魔息術
5703,昏迷打擊
5707,生命石恢復
5708,飛撲
5726,昏迷猛擊
5727,昏迷猛擊
5735,[DND] Kill Credit - Something Stinks
5739,隕石擊中煉獄火
5740,火焰之雨
5759,獵豹形態
5760,麻痺毒藥
5761,麻痺毒藥
5781,脅迫低吼
5782,恐懼術
5784,惡魔戰馬
5809,創造占卜之碗
5810,石膚術
5811,石膚術被動
5857,地獄烈焰
5858,林精偽裝
5862,聖泉祝福
5884,女妖詛咒
5888,黑海岸狂魚
5909,摻水的啤酒
5915,癲狂
5916,巡影者潛行
5917,遲鈍術
5918,巡影者刺擊
5938,毒襲
5951,擊倒
5968,召喚鬼魂豹
5990,迅捷反射
6016,刺穿護甲
6061,光波
6084,召喚鬼魂豹
6114,龍血酒
6119,Combat Swap (DND)
6122,召喚維克尼斯鑽孔蟲
6123,Combat Swap (DND)
6136,冰凍
6146,減速術
6150,快速射擊
6195,花叢蛇
6196,視界術
6197,鷹眼術
6201,製造治療石
6203,靈魂石
6233,關閉
6234,焚化
6235,幽光召喚
6236,月巡虎形態
6237,幽光自爆
6238,與動物交談
6239,血牙的圖騰
6240,驅散血牙
6243,花叢蛇 被動
6245,Force Target - Salute
6246,關閉
6247,開啟
6249,開啟
6250,發射火砲
6251,召喚紅衣火砲
6252,南海火砲開火
6253,反手一擊
6254,閃鏈箭
6255,蜥蜴之矢
6257,投擲火炬
6262,治療石
6264,迅捷反射
6266,科多獸踐踏
6268,急速衝鋒
6270,盤蛇淨化
6271,納拉雷克斯醒來
6273,Force Target - Talk
6274,治療結界
6275,治療光環
6276,治療結界 IV被動
6278,慢性毒菌
6296,附魔:熾炎
6297,熾炎
6298,月巡虎形態
6304,拉克佐猛擊
6305,烈焰爆擊
6306,酸液濺射
6310,預言卷軸法術
6327,法力餵食
6343,雷霆一擊
6348,[PH] Teleport to Menethil Harbor
6349,[PH] Teleport to Auberdine
6353,靈魂之火
6354,毒之剋星
6355,喝下疾病藥水
6356,法術免疫
6358,誘惑
6360,鞭打
6405,熊怪形態
6408,消隱
6409,偷襲
6410,進食
6411,蠍毒
6412,卡多雷蜘蛛烤肉
6413,蠍肉大餐
6414,烤科多肉
6415,狂魚肉片
6416,陸行鳥燉肉
6417,掘地鼠燉肉
6418,脆炸蜥蜴尾
6419,瘦鹿肉
6421,阿克魯比的開鎖
6422,阿克魯比的傳送
6431,Self Visual - Sleep 30s
6432,重拳先生踐踏
