ID,Name_lang,Description_lang,CompletionPlayerConditionID,Flags,QuestID,PlayerConditionID,Field_10_2_7_54171_005
267,艾薩拉的力量,,0,8,0,0,0
268,發揮全力,,0,8,0,0,0
269,風行者之遺,,0,8,0,0,0
270,風行者之遺,,0,8,0,0,0
271,獵人之道,,0,8,0,0,0
272,上古神兵武器,,0,8,0,0,0
273,黯刃騎士團,,0,8,0,0,0
274,荒蕪武器秘典,,0,8,0,0,0
275,7.0世界任務,,0,8,0,0,0
276,軍團裁縫,,0,8,0,0,0
277,進攻破碎海岸,,0,8,0,0,0
278,議會的挑戰,,0,8,0,0,0
279,艾莉珊德的反擊,,0,8,0,0,0
280,證明自我,,0,8,0,0,0
282,精靈糾葛,,0,8,0,0,0
283,觸發戰爭,,0,8,0,0,0
284,進軍蘇拉瑪爾,,0,8,0,0,0
285,封鎖,,0,8,0,0,0
286,失蹤的居民,,0,8,0,0,0
287,殘月,,0,8,0,0,0
288,意志決定力量,,0,8,0,0,0
289,戰寵馴獸師,,0,8,0,0,0
290,戰寵馴獸師,,0,8,0,0,0
291,可疑的彈藥,,0,8,0,0,0
292,攻陷暗夜堡,,0,8,0,0,0
293,卡魯歐歸來,,0,8,0,0,0
294,重返卡拉贊,,0,8,0,0,0
295,泰坦級的創新,,0,8,0,0,0
296,魔化蟲威脅,,0,8,0,0,0
297,職業坐騎：法師,,0,8,0,0,0
300,戰寵馴獸師,,0,8,0,0,0
302,職業坐騎：聖騎士,,0,8,0,0,0
303,職業坐騎：戰士,,0,8,0,0,0
304,玄鴉危機,,0,8,0,0,0
305,燃燒軍團襲擊 - 斯鐸海姆,,0,8,0,0,0
306,燃燒軍團襲擊 - 艾蘇納,,0,8,0,0,0
307,燃燒軍團襲擊 - 高嶺,,0,8,0,0,0
308,燃燒軍團襲擊 - 維爾薩拉,,0,8,0,0,0
309,軍團之殞戰役,,0,8,0,0,0
310,神御女王挑戰,,0,8,0,0,0
311,鬼母挑戰,,0,8,0,0,0
312,雙子挑戰,,0,8,0,0,0
313,賽倫挑戰,,0,8,0,0,0
314,勇士：阿卡贊札拉克,,0,8,0,0,0
315,職業坐騎：術士,,0,8,0,0,0
316,職業坐騎：武僧,,0,8,0,0,0
318,歡迎來到贊達拉,與贊達拉這個海嶼國度建立夥伴關係，我們就可以得到他們傳奇海軍的力量…並且在軍力上勝過聯盟。,0,8,0,0,0
319,挖掘,,0,8,0,0,0
320,納茲米爾，黑暗叢林,,0,8,0,0,0
321,軍團考古學,,0,8,0,0,0
322,軍團考古學,,0,8,0,0,0
323,軍團考古學,,0,8,0,0,0
324,軍團考古學,,0,8,0,0,0
325,軍團考古學,,0,8,0,0,0
326,軍團考古學,,0,8,0,0,0
327,軍團考古學,,0,8,0,0,0
328,軍團考古學,,0,8,0,0,0
329,軍團考古學,,0,8,0,0,0
330,軍團考古學,,0,8,0,0,0
331,軍團考古學,,0,8,0,0,0
332,軍團考古學,,0,8,0,0,0
333,軍團考古學,,0,8,0,0,0
334,預言與先知,,0,8,0,0,0
335,與死亡訂下的契約,,0,8,0,0,0
336,尋找伊利丹‧怒風,,0,8,0,0,0
338,贊庫爾議會,,0,8,0,0,0
339,重整泰爾亞諾,,0,8,0,0,0
340,癱瘓滅光號,,0,8,0,0,0
341,詹德維克統領,,0,8,0,0,0
342,月之守衛要塞,,0,8,0,0,0
343,顯著的發展,,0,8,0,0,0
344,審判角,,0,8,0,0,0
345,襲擊阿古斯,,0,8,0,0,0
346,前往阿古斯！,,0,8,0,0,0
347,國王之道,,0,8,0,0,0
348,聖光之母,,0,8,0,0,0
349,人民之中,,0,8,0,0,0
350,艾澤拉斯的警告,,0,8,0,0,0
351,職業坐騎：死亡騎士,,0,8,0,0,0
352,克羅米之死,,0,8,0,0,0
353,襲擊納斯拉薩斯,,0,8,0,0,0
354,爆炸快遞,,0,8,0,0,0
355,燃燒軍團越獄,,0,8,0,0,0
357,軍團鍊金術,,0,8,0,0,0
358,軍團鍛造,,0,8,0,0,0
359,軍團工程學,,0,8,0,0,0
360,軍團鍛造,,0,8,0,0,0
361,軍團珠寶設計,,0,8,0,0,0
362,軍團製皮,,0,8,0,0,0
363,軍團裁縫,,0,8,0,0,0
364,軍團鍛造,,0,8,0,0,0
365,灰石林,,0,8,0,0,0
366,三傑聖物,,0,8,0,0,0
367,橫越宇宙,,0,8,0,0,0
368,埃雷達斯的暗影,,0,8,0,0,0
369,入侵裂隙世界,,0,8,0,0,0
370,光鑄信標：城鎮中心,,0,8,0,0,0
371,阿古斯之心,,0,8,0,0,0
372,虛空之光熔爐,,0,8,0,0,0
373,拉斯塔瑞戰港,,0,8,0,0,0
374,蝙蝠羅亞,,0,8,0,0,0
375,往東吧，老托爾托,,0,8,0,0,0
376,杜洛塔測試,,0,8,0,0,0
377,部落的盟友：高嶺牛頭人,,0,8,0,0,0
381,落港村,,0,8,0,0,0
382,吊人角,,0,8,0,0,0
383,造箭師谷地,,0,8,0,0,0
384,崇峻高地,,0,8,0,0,0
386,灼熱峽谷,,0,8,0,0,0
390,阿拉希高地,,0,8,0,0,0
396,荒蕪之地,,0,8,0,0,0
398,詛咒之地,,0,8,0,0,0
402,燃燒平原,,0,8,0,0,0
403,荊棘谷海角,,0,8,0,0,0
406,東瘟疫之地,,0,8,0,0,0
409,希爾斯布萊德丘陵,,0,8,0,0,0
414,北荊棘谷,,0,8,0,0,0
418,西瘟疫之地,,0,8,0,0,0
421,西部荒野,,0,8,0,0,0
425,暮色森林,,0,8,0,0,0
426,悲傷沼澤,,0,8,0,0,0
432,銀松森林,,0,8,0,0,0
433,赤脊山,,0,8,0,0,0
434,辛特蘭,,0,8,0,0,0
440,回憶時刻,,0,8,0,0,0
441,洛克莫丹,,0,8,0,0,0
442,陷入危險的家族,,0,8,0,0,0
443,濕地,,0,8,0,0,0
444,鬼魂之地,,0,8,0,0,0
447,偉大的諾姆瑞根路跑,,0,8,0,0,0
448,地獄火半島,,0,8,0,0,0
463,贊格沼澤,,0,8,0,0,0
473,泰洛卡森林,,0,8,0,0,0
474,劍刃山脈,,0,8,0,0,0
486,納葛蘭,,0,8,0,0,0
488,虛空風暴,,0,8,0,0,0
493,影月谷,,0,8,0,0,0
500,艾薩拉,,0,8,0,0,0
504,血謎島,,0,8,0,0,0
506,希利蘇斯,,0,8,0,0,0
507,費伍德森林,,0,8,0,0,0
508,冬泉谷,,0,8,0,0,0
509,北貧瘠之地,,0,8,0,0,0
510,黑海岸,,0,8,0,0,0
511,塔納利斯,,0,8,0,0,0
512,安戈洛環形山,,0,8,0,0,0
514,梣谷，聯盟,,0,8,0,0,0
515,梣谷，全部,,0,8,0,0,0
516,梣谷，部落,,0,8,0,0,0
517,石爪山脈，聯盟,,0,8,0,0,0
518,石爪山脈，部落,,0,8,0,0,0
519,南貧瘠之地,,0,8,0,0,0
520,淒涼之地,,0,8,0,0,0
521,千針石林,,0,8,0,0,0
522,青蛙之王,,0,8,0,0,0
523,泰坦啟示,,0,8,0,0,0
524,讓鮮血食人妖濺血,,0,8,0,0,0
525,菲拉斯,,0,8,0,0,0
526,塵泥沼澤,,0,8,0,0,0
527,羅亞的征途,,0,8,0,0,0
528,凜風峽灣,,0,8,0,0,0
529,龍骨荒野,,0,8,0,0,0
530,北風凍原,,0,8,0,0,0
531,部落的盟友：夜裔精靈,,0,8,0,0,0
532,聯盟的盟友：虛無精靈,,0,8,0,0,0
533,聯盟的盟友：光鑄德萊尼,,0,8,0,0,0
534,休拉薩盆地,,0,8,0,0,0
535,風暴群山,,0,8,0,0,0
536,祖爾德拉克,,0,8,0,0,0
537,灰白之丘,,0,8,0,0,0
538,寒冰皇冠,,0,8,0,0,0
539,瓦許伊爾，凱波薩爾森林和閃光瀚洋,,0,8,0,0,0
541,瓦許伊爾，地獄深淵,,0,8,0,0,0
542,海加爾山,,0,8,0,0,0
543,地深之源，戰爭與砲艇,,0,8,0,0,0
544,地深之源，石之王座,,0,8,0,0,0
545,奧丹姆,,0,8,0,0,0
546,暮光高地,,0,8,0,0,0
547,翠玉林，坡東村,,0,8,0,0,0
548,翠玉林，水語儀式,,0,8,0,0,0
549,翠玉林，白棋和珠鰭村,,0,8,0,0,0
550,翠玉林，地獄吼之拳的信號煙火,,0,8,0,0,0
551,翠玉林，第一次接觸,,0,8,0,0,0
552,翠玉林，奇怪的枕邊人和葛魯山丘,,0,8,0,0,0
553,翠玉林，晨綻和天僧寺和蜜風村,,0,8,0,0,0
554,翠玉林、綠石採石場、十方雷殿和玉蛟寺,,0,8,0,0,0
555,四風峽，雷足牧地,,0,8,0,0,0
556,四風峽，泥杯宅邸,,0,8,0,0,0
557,四風峽，陳的傑作,,0,8,0,0,0
558,四風峽、風暴烈酒酒坊、隱居的宗師和奈辛瓦里狩旅團,,0,8,0,0,0
559,喀撒朗蠻荒,,0,8,0,0,0
560,崑萊峰,,0,8,0,0,0
561,螳螂荒原,,0,8,0,0,0
562,悚然荒野,,0,8,0,0,0
563,杜洛塔,,0,8,0,0,0
564,莫高雷,,0,8,0,0,0
565,提里斯法林地,,0,8,0,0,0
566,艾爾文森林,,0,8,0,0,0
567,丹莫洛,,0,8,0,0,0
568,泰達希爾,,0,8,0,0,0
569,永歌森林,,0,8,0,0,0
570,藍謎島,,0,8,0,0,0
571,失落群島,,0,8,0,0,0
572,吉爾尼斯,,0,8,0,0,0
573,漂流島,,0,8,0,0,0
574,部落的盟友,,0,8,0,0,0
575,聯盟的盟友,,0,8,0,0,0
576,希利蘇斯：世界創口,,0,8,0,0,0
577,遺忘海灣,,0,8,0,0,0
578,聯盟的盟友,,0,8,0,0,0
579,聯盟的盟友,,0,8,0,0,0
580,部落的盟友,,0,8,0,0,0
581,部落的盟友,,0,8,0,0,0
582,奪回布瑞納丹,,0,8,0,0,0
583,攻打沼澤,,0,8,0,0,0
584,大酋長的命令,,0,8,0,0,0
585,艾胥凡貿易公司,,0,8,0,0,0
586,落難者與間諜,,0,8,0,0,0
587,自由港,,0,8,0,0,0
588,戴林之門守衛者,,0,8,0,0,0
589,王國分裂,與庫爾提拉斯這個海島之國建立夥伴關係，我們就可以得到他們傳奇海軍的力量…並且在軍力上勝過部落。,0,8,0,0,0
590,內部敵蹤,,0,8,0,0,0
591,諾爾威頓莊園,,0,8,0,0,0
592,籠罩釣點的暗影,,0,8,0,0,0
593,破火者遠征,,0,8,0,0,0
594,贊達拉港,,0,8,0,0,0
595,謊言蛛網,,0,8,0,0,0
596,佐巴爾的靈魂,,0,8,0,0,0
597,亞羅姆之地,,0,8,0,0,0
598,寇連恩,,0,8,0,0,0
599,寇連恩上城區,,0,8,0,0,0
600,戈爾歐希,,0,8,0,0,0
602,緋紅森林,,0,8,0,0,0
603,黑暗之心,協助布萊恩‧銅鬚率領遠征隊深入納茲米爾的幽暗叢林，並尋找失蹤的康拉德上尉。記得留意鮮血食人妖的威脅。,0,8,52013,0,0
604,佐司瓦據點,貿易親王加里維克斯已接獲大型艾澤萊晶岩礦床位於佐司瓦的消息。你要負責護送他。,0,8,51987,0,0
605,靠不住的盟友,,0,8,0,0,0
606,沙漠中的危險,,0,8,0,0,0
607,戰衛的命運,,0,8,0,0,0
608,玄秘之城,,0,8,0,0,0
609,三個守衛者,,0,8,0,0,0
610,衝進魔塔,,0,8,0,0,0
611,阿圖亞曼,,0,8,0,0,0
612,暴風城撤離,如果他們可以攻打幽暗城，我們當然也能攻擊暴風城。該把所有士兵集合起來了。,0,8,0,0,0
613,沃魯敦之沙,對我們的艦隊來說，沃魯敦的沙漠那邊有個非常理想的港口。不過我們必須先處理當地稱為塞斯拉克的兇殘蛇人。,0,8,52008,0,0
614,突入,雷克薩已經在斯陀頌恩谷地建立起一個前哨站，然而他的處境可說是四面楚歌。,0,8,51753,0,0
615,來自國王的任務,你無法獨力贏得這場戰爭。召集盟友，讓他們在你對抗部落的戰役中助上一臂之力。,0,8,0,0,0
616,讓庫爾提拉斯團結,在我們向部落發出挑戰之前，我們需要先強化和庫爾提拉斯之間的夥伴關係。,0,8,51918,0,0
617,讓贊達拉團結,在我們向聯盟發出挑戰之前，我們首先得強化和贊達拉之間的夥伴關係。,0,8,51916,0,0
618,來自大酋長的任務,你無法獨力贏得這場戰爭。召集盟友，讓他們在你對抗聯盟的戰役中助上一臂之力。,0,8,0,0,0
619,海嶼遠征,我們在海上發現了數量可觀的艾澤萊晶岩！弗林‧晴風船長能用他的愛船「荒土末日號」帶你前往那裡。,0,8,51904,0,0
620,海嶼遠征,我們在海上發現了數量可觀的艾澤萊晶岩！瑞卓昆船長能用他的愛船「帕骷之息」帶你前往該地。,0,8,51888,0,0
621,鑽地詭計,黑鐵矮人已經在祖達薩設立營地，位置就在距離贊達拉首都不遠處。他們已經發現艾澤萊晶岩，並且需要你協助佔領這個區域。,0,8,52003,0,0
622,我們的海盜生涯,暗影獵手泰巾在提拉加德海灣聯繫上一名叛變的海盜船員。這或許能幫助我們在庫爾提拉斯的心臟地帶站穩腳跟。,0,8,51975,0,0
623,庫爾提拉斯戰役,我們與贊達拉的合作進行的相當順利。然而，聯盟也與庫爾提拉斯人以及他們強大的軍隊建立起夥伴關係。我們絕不能允許這種事發生。,0,8,0,0,0
624,贊達拉戰役,我們與庫爾提拉斯的合作進行的相當順利。然而，部落也與贊達拉人以及他們強大的軍隊建立起夥伴關係。我們絕不能允許這種事發生。,0,8,0,0,0
625,第一場攻擊行動,加入納薩諾斯‧凋零者與莉莉安‧佛斯的行列，與他們一同深入提拉加德海灣的心臟地帶。,0,8,51601,0,0
626,元帥之墓,佐司瓦的墳場埋葬了許多庫爾提拉斯的殞落戰爭英雄。或許我們能好好利用他們的屍體…,0,8,51789,0,0
627,一名浪潮賢者之死,斯陀頌恩谷地的浪潮賢者在海上的力量令人嘆為觀止…這正是我們需要的力量。,0,8,52122,0,0
628,血染狂沙,我們的第一個部落重點目標是阿列薩爾‧日衛者，他是聖匣守護者的高階成員。解決他能讓部落明白，即使隔了汪洋大海，他們也躲不了聯盟的制裁。,0,8,52146,0,0
629,朝波拉勒斯出擊,我們現在擁有把庫爾提拉斯軍隊從波拉勒斯主城引開的完美誘餌。這可以替我們爭取時間拿到我們的最終目標，深淵權杖。,0,8,53003,0,0
630,腐壞地坑,,0,8,0,0,0
631,Test Quest Line,,95789,8,52262,0,403592
632,追趕黑暗,我們的第二個部落重點目標是遊俠隊長艾瑞依爾，她是大酋長希瓦娜斯最信任的黑暗遊俠之一。,0,8,52219,0,0
633,黃金良機,分頭之後，珊蒂斯會找到血親王德萊芬，你則和博學者奧姆里克一起對付我們的第三個部落重點目標，貿易親王加里維克斯。,0,8,52261,0,0
634,渡船通行證,,0,8,0,0,0
635,羅德隆之戰,我們要把部落趕出幽暗城！今天，我們要奪回羅德隆！為了聯盟！,0,8,0,0,0
636,羅德隆之戰,聯盟正在朝幽暗城進軍！我們需要消滅他們的軍隊，阻止這場侵略。為了部落！,0,8,0,0,0
637,大酋長的命令,,0,8,0,0,0
638,海上喋血,我們攔截了部落公文，得知血親王德萊芬目前正搭著部落艦艇前往無盡之海。我們有太多好人死在德萊芬的手上，讓他付出代價的時候到了。,0,8,52496,0,0
734,殞落的酋長,,0,8,0,0,0
735,亡者的正義,,0,8,0,0,0
736,海底世界,某位有名的庫爾提拉斯海軍將領長眠在無盡之海的海底。我們去找他的屍體。,0,8,52978,0,0
737,朝祖達薩出擊,部落大受打擊了。我們在贊達拉的重點刺殺行動讓他們驚惶失措，全無反抗之力。現在正是直搗贊達拉帝國核心的好時機。,0,8,52790,0,0
738,古弗德的戰爭,,0,8,0,0,0
739,崩解危機,,0,8,0,0,0
740,亡淘村任務,,0,8,0,0,0
741,Test Questline,,0,9,0,0,0
742,庫爾提拉斯,,0,8,0,0,0
743,艾澤拉斯之心,麥格尼擁有天賦，因此也為我們帶來了壞消息。艾澤拉斯快要死了。,0,8,51211,0,0
744,仇恨循環,,0,8,0,0,0
745,庫爾提拉斯之光,,0,8,0,0,0
746,激流堡之役,部落在威脅激流堡的堡壘。在羅德隆備戰！,0,8,53198,0,0
747,激流堡之役,聯盟防線的部隊人手不足，簡直就是把激流堡堡壘拱手讓人。在羅德隆備戰！,0,8,53212,0,0
748,8.0 Professions - Gathering - Herbalism - Kul Tiras - Akunda's Bite - SCS,,0,8,0,0,0
749,8.0 Professions - Gathering - Herbalism - Zandalar - Akunda's Bite - SCS,,0,8,0,0,0
750,8.0 Professions - Gathering - Herbalism - Kul Tiras - Anchor Weed  - SCS,,0,8,0,0,0
751,8.0 Professions - Gathering - Herbalism - Zandalar - Anchor Weed  - SCS,,0,8,0,0,0
752,8.0 Professions - Gathering - Herbalism - Kul Tiras - Riverbud - SCS,,0,8,0,0,0
753,8.0 Professions - Gathering - Herbalism - Kul Tiras - Sea Stalk - SCS,,0,8,0,0,0
754,8.0 Professions - Gathering - Herbalism - Kul Tiras - Siren's Pollen - SCS,,0,8,0,0,0
755,8.0 Professions - Gathering - Herbalism - Kul Tiras - Star Moss - SCS,,0,8,0,0,0
756,8.0 Professions - Gathering - Herbalism - Kul Tiras - Winter's Kiss - SCS,,0,8,0,0,0
757,8.0 Professions - Gathering - Herbalism - Zandalar - Riverbud - SCS,,0,8,0,0,0
758,8.0 Professions - Gathering - Herbalism - Zandalar - Sea Stalk - SCS,,0,8,0,0,0
759,8.0 Professions - Gathering - Herbalism - Zandalar - Siren's Pollen - SCS,,0,8,0,0,0
760,8.0 Professions - Gathering - Herbalism - Zandalar - Star Moss - SCS,,0,8,0,0,0
761,8.0 Professions - Gathering - Herbalism - Zandalar - Winter's Kiss - SCS,,0,8,0,0,0
762,8.0 Professions - Gathering - Mining - Zandalar - Monelite Deposit - SCS,,0,8,0,0,0
